,Dependent-Company Status,year of founding,Age of company in years,Internet Activity Score,Short Description of company profile,Industry of company,Focus functions of company,Investors,Employee Count,Employees count MoM change,Has the team size grown,Est. Founding Date,Last Funding Date,Last Funding Amount,Country of company,Continent of company,Number of Investors in Seed,Number of Investors in Angel and or VC,Number of Co-founders,Number of of advisors,Team size Senior leadership,Team size all employees,Presence of a top angel or venture fund in previous round of investment,Number of of repeat investors,Number of  Sales Support material,Worked in top companies,Average size of companies worked for in the past,Have been part of startups in the past?,Have been part of successful startups in the past?,Was he or she partner in Big 5 consulting?,Consulting experience?,Product or service company?,Catering to product/service across verticals,Focus on private or public data?,Focus on consumer data?,Focus on structured or unstructured data,Subscription based business,Cloud or platform based serive/product?,Local or global player,Linear or Non-linear business model,"Capital intensive business e.g. e-commerce, Engineering products and operations can also cause a business to be capital intensive",Number of  of Partners of company,Crowdsourcing based business,Crowdfunding based business,Machine Learning based business,Predictive Analytics business,Speech analytics business,Prescriptive analytics business,Big Data Business,Cross-Channel Analytics/ marketing channels,Owns data or not? (monetization of data) e.g. Factual,Is the company an aggregator/market place? e.g. Bluekai,Online or offline venture - physical location based business or online venture?,B2C or B2B venture?,Top forums like 'Tech crunch' or 'Venture beat' talking about the company/model - How much is it being talked about?,Average Years of experience for founder and co founder,Exposure across the globe,Breadth of experience across verticals,Highest education,Years of education,Specialization of highest education,Relevance of education to venture,Relevance of experience to venture,Degree from a Tier 1 or Tier 2 university?,Renowned in professional circle,Experience in selling and building products,Experience in Fortune 100 organizations,Experience in Fortune 500 organizations,Experience in Fortune 1000 organizations,Top management similarity,Number of Recognitions for Founders and Co-founders,Number of  of Research publications,Skills score,Team Composition score,Dificulty of Obtaining Work force,Pricing Strategy,Hyper localisation,Time to market service or product,Employee benefits and salary structures,Long term relationship with other founders,Proprietary or patent position (competitive position),Barriers of entry for the competitors,Company awards,Controversial history of founder or co founder,Legal risk and intellectual property,Client Reputation,google page rank of company website,Technical proficiencies to analyse and interpret unstructured data,Solutions offered,Invested through global incubation competitions?,Industry trend in investing,Disruptiveness of technology,Number of Direct competitors,Employees per year of company existence,Last round of funding received (in milionUSD),"Survival through recession, based on existence of the company through recession times",Time to 1st investment (in months),"Avg time to investment - average across all rounds, measured from previous investment",Gartner hype cycle stage,Time to maturity of technology (in years),Percent_skill_Entrepreneurship,Percent_skill_Operations,Percent_skill_Engineering,Percent_skill_Marketing,Percent_skill_Leadership,Percent_skill_Data Science,Percent_skill_Business Strategy,Percent_skill_Product Management,Percent_skill_Sales,Percent_skill_Domain,Percent_skill_Law,Percent_skill_Consulting,Percent_skill_Finance,Percent_skill_Investment,Renown score
20,1,2010.0,4.0,70.0,Internet Company,Marketing,Marketing,Innovation Endeavors|Metamorphic Ventures|Motorola Solutions Venture Capital|Christian Dahlen,27.0,0.0,1.0,1/1/2010,5/6/2011,5000000.0,United States,North America,0.0,1.0,2,0,5,26.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,Both,1.0,Private,1.0,Structured,0.0,Cloud,Global,Non-Linear,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,Offline,B2B,3.0,3.0,1.0,1.0,Bachelors,18.0,Computer Science,1.0,1.0,None,410.0,3.0,1.0,1.0,1.0,3.0,56.0,0.0,22.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0,0.0,No,No,Medium,1246836.0,1.0,0.0,0.0,4.0,2.0,0.0,8.6,5.0,Not Applicable,15.0,15.0,Slope,2 to 5,5.555555556,0.0,27.77777778,11.11111111,0.0,16.66666667,27.77777778,5.555555556,0.0,5.555555556,0.0,0.0,0.0,0.0,7.0
21,1,2005.0,9.0,242.0,Social Business Analytics,Marketing,Social Media,Alta Ventures Mexico,31.0,-1.0,1.0,1/1/2005,3/13/2013,1500000.0,United States,North America,0.0,0.0,2,0,4,26.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,Both,1.0,Public,0.0,Both,1.0,Platform,Global,Non-Linear,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,Both,B2B,3.0,3.0,1.0,3.0,Masters,21.0,MBA,1.0,1.0,Tier_1,500.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,14.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0,1.0,No,No,High,269278.0,0.0,1.0,0.0,4.0,3.0,0.0,3.25,1.5,Yes,96.0,96.0,Plateau,2 to 5,8.333333332999999,0.0,0.0,0.0,0.0,25.0,33.33333333,8.333333332999999,8.333333332999999,0.0,0.0,16.66666667,0.0,0.0,0.0
22,1,2012.0,2.0,245.0,Marketing intelligence solutions,Analytics,Marketing,Accel Partners|Lightspeed Venture Partners|Elad Gil|Jafco Ventures,32.0,3.0,1.0,1/1/2012,1/29/2014,15000000.0,United States,North America,0.0,0.0,3,8,3,33.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,Service,1.0,Private,1.0,Structured,0.0,Platform,Global,Non-Linear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Offline,B2B,3.0,3.0,1.0,2.0,Masters,21.0,Computer Science,1.0,1.0,Tier_2,500.0,1.0,1.0,1.0,1.0,3.0,58.0,0.0,17.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0,1.0,No,No,High,761788.0,0.0,0.0,0.0,3.0,2.0,0.0,33.0,15.0,Not Applicable,10.0,7.3666666670000005,Peak,2 to 5,8.088235294,0.0,17.89215686,1.960784314,2.083333333,8.088235294,14.21568627,4.044117647,4.044117647,4.166666667,0.0,0.0,0.0,2.083333333,9.0
23,1,2009.0,5.0,114.0,Marketing intelligence solutions,Analytics,targeted marketing,Accel Partners|Lightspeed Venture Partners|Elad Gil|Jafco Ventures,31.0,-1.0,1.0,1/1/2012,1/29/2014,6379489.0,United States,North America,6.0,0.0,2,6,5,22.0,1.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,Service,1.0,Both,0.0,Structured,0.0,Platform,Global,Non-Linear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,Online,B2B,3.0,3.0,0.0,3.0,Masters,21.0,Master of Arts,0.0,1.0,Tier_1,500.0,1.0,0.0,0.0,0.0,1.0,59.0,2.0,30.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,1.0,No,No,Medium,109189.0,1.0,0.0,0.0,3.0,2.0,0.0,5.5,5.2,Not Applicable,5.0,18.0,Trough,2 to 5,5.882352941000001,2.9411764710000003,41.17647059,8.823529412000001,0.0,8.823529412000001,17.64705882,2.9411764710000003,5.882352941000001,2.9411764710000003,0.0,0.0,0.0,2.9411764710000003,9.0
24,1,2012.0,2.0,373.0,Smart Data for Better Places,Mobile|Retail,Community Betterment,TechStars|MI Ventures LLC|NEA Venture Capital|TriplePoint Capital|Kima Ventures|Correlation Ventures|Scrum Ventures,3.0,0.0,1.0,3/1/2012,11/1/2013,1700000.0,United States,North America,1.0,0.0,2,0,2,3.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,Service,1.0,Public,0.0,Both,1.0,Platform,Local,Linear,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,Online,B2C,3.0,3.0,1.0,2.0,PhD,25.0,Image Processing,1.0,1.0,None,500.0,1.0,0.0,0.0,0.0,3.0,81.0,2.0,40.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1,0.0,No,No,High,642250.0,1.0,0.0,0.0,3.0,3.0,5.0,3.0,1.7,Not Applicable,14.0,3.55,Peak,2 to 5,11.4379085,0.0,20.58823529,11.11111111,2.9411764710000003,5.718954247999999,25.65359477,2.777777778,11.2745098,2.777777778,0.0,0.0,0.0,5.718954247999999,3.0
25,1,2011.0,3.0,61.0,White Label Web Analytics,Analytics,Web Analytics,Bogusia Riebandt|Peter Emonds|A Squared Capital Partners,5.0,0.0,1.0,6/1/2011,8/1/2011,250000.0,United States,North America,3.0,0.0,2,1,3,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Service,1.0,Private,1.0,Structured,1.0,Platform,Global,Non-Linear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Online,B2B,3.0,3.0,1.0,2.0,Masters,21.0,Electrical Engineering,0.0,0.0,None,500.0,1.0,0.0,0.0,0.0,2.0,24.0,2.0,14.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,No,No,High,3799200.0,1.0,0.0,0.0,2.0,1.0,3.0,2.5,0.25,Not Applicable,1.0,6.1111111110000005,Plateau,0 to 2,15.38461538,0.0,0.0,46.15384615,0.0,7.692307692000001,7.692307692000001,0.0,7.692307692000001,15.38461538,0.0,0.0,0.0,0.0,0.0
26,1,2009.0,5.0,155.0,Investing tools made simple,Analytics|Finance,Strategy,Long Light Capital|Continuity Capital,5.0,0.0,1.0,1/1/2009,12/12/2013,1400000.0,United States,North America,0.0,0.0,3,0,3,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Service,1.0,Private,0.0,Unstructured,0.0,Platform,Global,Non-Linear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Online,B2B,0.0,2.0,0.0,1.0,Bachelors,18.0,Arts,0.0,0.0,Both,307.0,1.0,1.0,1.0,1.0,2.0,67.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,1,1.0,No,No,High,2497831.0,0.0,0.0,1.0,4.0,3.0,0.0,1.5,1.4,Not Applicable,48.0,48.0,Trough,2 to 5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,1,2013.0,1.0,43.0,Semantic Automation and Storytelling,Analytics|Finance,Social Media,Windforce Ventures|Comcast Ventures|Samsung Ventures|ENIAC Ventures|WoodGen LLC|DreamIt Ventures,31.0,-1.0,0.0,3/1/2013,7/1/2013,1100000.0,United States,North America,6.0,0.0,1,0,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Service,0.0,Private,0.0,Both,1.0,Platform,Global,Non-Linear,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,Online,B2C,1.0,1.0,0.0,1.0,PhD,25.0,Law,0.0,0.0,Tier_2,500.0,1.0,0.0,0.0,0.0,1.0,53.0,1.0,32.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0,0.0,No,No,Medium,7253712.0,1.0,0.0,0.0,3.0,2.0,0.0,5.0,1.1,Not Applicable,4.0,4.0,Plateau,0 to 2,7.142857143,0.0,14.28571429,7.142857143,21.42857143,7.142857143,7.142857143,7.142857143,7.142857143,0.0,14.28571429,0.0,0.0,7.142857143,4.0
28,1,2007.0,7.0,11.0,Real-time in-store analytics,Analytics,Strategy,StarVest Partners|August Capital|Nokia Growth Partners|Commerce Ventures,31.0,-1.0,1.0,11/1/2007,4/30/2013,15000000.0,United States,North America,0.0,0.0,2,8,10,110.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,Service,0.0,Private,0.0,Structured,0.0,Platform,Local,Linear,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,Online,B2B,1.0,3.0,0.0,2.0,Bachelors,18.0,Arts,0.0,1.0,None,500.0,2.0,1.0,1.0,1.0,2.0,71.0,1.0,18.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1,1.0,No,Yes,High,296645.0,0.0,0.0,1.0,4.0,3.0,0.0,18.3,15.0,Yes,36.0,13.62222222,Trigger,5 to 10,5.555555556,5.555555556,16.66666667,5.555555556,5.555555556,5.555555556,22.22222222,5.555555556,22.22222222,5.555555556,0.0,0.0,0.0,0.0,1.0
29,1,2012.0,2.0,281.0,Real-time error tracking,Software Development,Bug fix,Resolute.vc|Hiten Shah|Arjun Sethi|Founders Den,3.0,0.0,0.0,5/1/2012,4/1/2013,200000.0,United States,North America,3.0,0.0,2,0,2,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Service,0.0,Private,0.0,Both,0.0,Platform,Global,Non-Linear,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Online,B2C,1.0,2.0,0.0,2.0,Bachelors,18.0,"Management, Computer Science",1.0,1.0,Both,350.0,1.0,0.0,0.0,0.0,3.0,79.0,1.0,17.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0.0,No,No,High,155498.0,0.0,1.0,0.0,2.0,1.0,5.0,3.0,0.2,Not Applicable,6.0,3.0,Trough,2 to 5,0.0,0.0,80.20833333,4.166666667,0.0,4.166666667,11.45833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
30,1,2012.0,2.0,421.0,web analytics api,Marketing|Software Development|Analytics,Data Integration,New Enterprise Associates|General Catalyst Partners|Y Combinator|Tom McInerney,7.0,0.0,0.0,5/1/2012,1/15/2013,600000.0,United States,North America,2.0,0.0,4,0,4,50.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Service,1.0,Private,0.0,Both,1.0,Platform,Global,Linear,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Online,B2B,1.0,1.0,0.0,1.0,Bachelors,18.0,Aerospace Engineering,0.0,0.0,Tier_1,500.0,1.0,0.0,0.0,0.0,1.0,58.0,2.0,13.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,0,0.0,No,No,High,38021.0,1.0,1.0,1.0,4.0,3.0,0.0,25.0,0.6,Not Applicable,1.0,1.0,Trough,2 to 5,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
31,1,2008.0,6.0,-91.0,Business Logic Abuse Fraud Protection ,Security,malware protection,Leapfrog Ventures|Seraph Group|Startup Capital Ventures|Andreessen Horowitz|Citi Ventures,39.0,-7.0,0.0,1/8/2008,9/22/2011,6379489.0,United States,North America,0.0,1.0,2,0,7,35.0,1.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,Service,0.0,Private,0.0,Both,1.0,Platform,Local,Linear,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Online,B2B,1.0,3.0,1.0,2.0,PhD,25.0,Computer Science,1.0,1.0,Tier_2,500.0,3.0,0.0,1.0,1.0,3.0,120.0,2.0,16.0,3.0,3.0,1.0,0.0,2.0,1.0,1.0,1.0,1,1.0,No,No,High,2518863.0,1.0,0.0,1.0,4.0,3.0,0.0,7.0,6.0,Yes,8.0,12.12222222,Trigger,5 to 10,9.444444444,2.777777778,50.0,0.0,3.333333333,12.77777778,12.77777778,0.0,0.0,2.777777778,6.1111111110000005,0.0,0.0,0.0,4.0
32,1,2010.0,4.0,983.0,Social Media Analytics and Reporting,Analytics,Analytics,MHS Capital|Social Leverage|Vast Ventures|Bessemer Venture Partners|Founder's Co-op|Mark Sugarman|Trinity Ventures,115.0,6.0,1.0,1/1/2010,3/18/2014,20000000.0,United States,North America,2.0,3.0,3,2,5,132.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Product,1.0,Both,0.0,Both,1.0,Platform,Global,Non-Linear,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,Online,B2B,1.0,2.0,0.0,2.0,Bachelors,18.0,Economics,0.0,0.0,Tier_2,470.0,2.0,0.0,0.0,0.0,3.0,63.0,1.0,31.0,3.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0,1.0,No,No,High,9355.0,0.0,0.0,1.0,4.0,3.0,0.0,44.0,20.0,Not Applicable,1.0,12.0,Trigger,2 to 5,12.5,0.0,6.25,50.0,0.0,18.75,6.25,0.0,6.25,0.0,0.0,0.0,0.0,0.0,1.0
33,1,2011.0,3.0,68.0,Social Media ROI Measurment,Advertising,Social Media optimization,Vaidya Capital Partners|[212]Media,9.0,13.0,1.0,11/1/2011,1/1/2013,2000000.0,United States,North America,2.0,1.0,3,0,4,8.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Service,1.0,Both,0.0,Both,1.0,Platform,Global,Non-Linear,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,Online,B2B,0.0,2.0,0.0,1.0,Bachelors,18.0,"Honors Program, Business, Finance, Information ",1.0,1.0,None,500.0,1.0,0.0,0.0,0.0,2.0,116.0,1.0,14.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0.0,No,No,High,1024425.0,0.0,0.0,0.0,2.0,1.0,0.0,4.0,2.0,Not Applicable,14.0,11.0,Plateau,0 to 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
34,1,2010.0,4.0,114.0,Social Media ROI Measurment,Advertising,Analytics,Vaidya Capital Partners|[212]Media,31.0,-1.0,0.0,11/1/2011,1/1/2013,6379489.0,United States,North America,0.0,5.0,1,0,6,12.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,Product,1.0,Private,0.0,Structured,1.0,Platform,Global,Non-Linear,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,Online,B2B,1.0,3.0,0.0,1.0,Bachelors,18.0,"Arts, Economics",0.0,0.0,None,500.0,1.0,0.0,0.0,0.0,1.0,69.0,1.0,28.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,No,No,High,2518863.0,0.0,0.0,0.0,2.0,1.0,0.0,4.0,1.0,Not Applicable,1.0,9.375,Trigger,2 to 5,11.11111111,0.0,27.77777778,22.22222222,0.0,11.11111111,5.555555556,5.555555556,0.0,5.555555556,0.0,0.0,5.555555556,5.555555556,1.0
35,1,2012.0,2.0,75.0,Social Media ROI Measurment,Marketing|Email,Marketing,Grotech Ventures|Access Venture Partners|FFP Holdings|TechStars,14.0,0.0,1.0,1/1/2012,5/24/2013,2870890.0,United States,North America,0.0,3.0,2,6,4,13.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,Service,1.0,Public,1.0,Structured,1.0,Platform,Global,Non-Linear,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,Offline,B2B,1.0,3.0,0.0,2.0,Bachelors,18.0,Arts,0.0,1.0,None,500.0,3.0,1.0,1.0,1.0,2.0,61.0,2.0,45.0,2.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,1,1.0,No,No,High,1951415.0,0.0,0.0,1.0,4.0,2.0,0.0,13.0,2.87089,Not Applicable,7.0,5.033333333,Peak,2 to 5,16.66666667,11.11111111,0.0,11.11111111,11.11111111,0.0,27.77777778,0.0,5.555555556,0.0,0.0,0.0,11.11111111,5.555555556,0.0
36,1,2012.0,2.0,140.0,Secure NoSQL Database,Analytics|Security|Network / Hosting / Infrastructure,Database Management,Matrix Partners|Atlas Venture,26.0,13.0,1.0,8/1/2012,10/21/2013,5200000.0,United States,North America,0.0,0.0,4,4,4,30.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,Service,1.0,Private,1.0,Structured,0.0,Platform,Global,Linear,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Offline,B2B,1.0,3.0,1.0,2.0,Bachelors,18.0,bseet,1.0,1.0,Tier_2,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,2.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,1,0.0,No,No,High,912860.0,0.0,1.0,0.0,4.0,2.0,0.0,30.0,5.2,Not Applicable,1.0,7.1166666670000005,Peak,2 to 5,11.11111111,11.11111111,30.55555556,0.0,8.333333332999999,2.777777778,11.11111111,8.333333332999999,11.11111111,2.777777778,0.0,0.0,0.0,2.777777778,3.0
37,1,2012.0,2.0,46.0,SaaS Job Marketing Platform,Human Resources (HR)|Marketing|Career / Job Search,operations,TechColumbus|Founders Factory,6.0,20.0,1.0,2/1/2012,8/7/2012,70000.0,United States,North America,4.0,0.0,2,3,2,4.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,Product,1.0,Private,1.0,Structured,1.0,Platform,global,Non-Linear,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Online,B2B,1.0,2.0,0.0,1.0,Masters,21.0,Business management,1.0,1.0,None,500.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,19.0,1.0,2.0,0.0,0.0,3.0,1.0,1.0,1.0,1,0.0,No,Yes,High,2439989.0,0.0,1.0,1.0,4.0,3.0,0.0,4.0,0.07,Not Applicable,15.0,1.0,Peak,2 to 5,11.76470588,2.9411764710000003,11.76470588,8.823529412000001,0.0,2.9411764710000003,2.9411764710000003,0.0,2.9411764710000003,2.9411764710000003,0.0,0.0,0.0,2.9411764710000003,4.0
38,1,2010.0,4.0,33.0,Health Care Analytics,Cloud Computing|Healthcare|E-Commerce,technology,Allan Zeise|Thomas Shannon|Allen Zeise|Wisconsin Investment Partners|Silicon Pastures|Thomas Vincent|Ross Bjella|David Lisle|Ed Karrels|Jeff Harris|Tom DeMell|Thomas DeMell|Jeffery Harris|Michael Kluiber|Peter Skanaivs|Andy Wojack|Crista Wojack|Eric Kessenich|John Schmidt|Angels on the Water,13.0,0.0,1.0,6/4/2010,3/29/2013,1000000.0,United States,North America,24.0,0.0,2,0,4,10.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Service,0.0,Private,1.0,Structured,1.0,Platform,local,Non-Linear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Online,B2B,1.0,3.0,0.0,2.0,Bachelors,18.0,arts,0.0,1.0,None,500.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,1.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0,0.0,No,No,Low,3792883.0,0.0,1.0,0.0,4.0,3.0,3.0,3.3,1.0,Not Applicable,4.0,9.822222222,Plateau,0 to 2,7.142857143,14.28571429,7.142857143,0.0,7.142857143,0.0,14.28571429,7.142857143,14.28571429,14.28571429,0.0,0.0,7.142857143,7.142857143,0.0
39,1,2010.0,4.0,56.0,Shaking Up Publishing,Media|Analytics|Publishing|Mobile|Education,Analytics,EA Media Syndicate I LLC|Glen Surnamer|Jeff Schweiger,7.0,0.0,0.0,10/1/2010,10/23/2012,450000.0,United States,North America,3.0,0.0,5,0,5,10.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Service,1.0,Public,1.0,Structured,1.0,Platform,Global,Non-Linear,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Online,B2B,1.0,2.0,1.0,2.0,Bachelors,18.0,electrical,1.0,1.0,None,500.0,2.0,1.0,1.0,0.0,0.0,245.0,0.0,13.0,2.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0,0.0,No,No,Low,4518529.0,1.0,1.0,0.0,3.0,3.0,3.0,2.0,0.45,Not Applicable,12.0,14.0,Slope,2 to 5,8.225957049,3.333333333,5.93837535,39.37791783,10.52170868,4.7619047619999995,11.83706816,1.111111111,3.333333333,4.892623716,0.0,1.111111111,4.444444444,1.111111111,5.0
40,1,2012.0,2.0,89.0,energy efficiency data platform,E-Commerce|Energy|Media,Marketing,Matthias Kurwig|Don Epperson,6.0,0.0,0.0,1/1/2012,6/1/2013,6379489.0,United States,North America,2.0,1.0,2,1,2,7.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,Service,1.0,Private,0.0,Unstructured,1.0,Platform,Local,Non-Linear,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,Online,B2C,0.0,3.0,1.0,1.0,Masters,21.0,management,0.0,1.0,Tier_2,500.0,3.0,0.0,0.0,0.0,2.0,193.0,0.0,15.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0,1.0,No,No,Low,2219202.0,0.0,0.0,0.0,2.0,3.0,5.0,7.0,6.0,Not Applicable,18.0,18.0,Peak,2 to 5,8.333333332999999,0.0,8.333333332999999,61.11111111,0.0,0.0,11.11111111,2.777777778,0.0,8.333333332999999,0.0,0.0,0.0,0.0,3.0
41,1,2009.0,5.0,69.0,Real-time Media Analytics,Media|Analytics,Operations,TechStars|Mercury Fund,3.0,0.0,0.0,1/30/2009,1/1/2012,6379489.0,United States,North America,2.0,0.0,2,9,3,13.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,Product,1.0,Private,1.0,Unstructured,1.0,Cloud,Local,Linear,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,Online,B2B,1.0,3.0,0.0,1.0,Bachelors,18.0,media design,1.0,1.0,Tier_1,500.0,3.0,0.0,0.0,0.0,0.0,287.0,0.0,15.0,1.0,2.0,1.0,0.0,3.0,3.0,0.0,0.0,0,0.0,No,No,Low,2518863.0,0.0,1.0,0.0,2.0,3.0,5.0,3.25,6.0,Not Applicable,10.0,10.0,Peak,2 to 5,5.882352941000001,0.0,17.64705882,5.882352941000001,0.0,5.882352941000001,2.9411764710000003,8.823529412000001,0.0,2.9411764710000003,0.0,0.0,0.0,0.0,5.0
42,1,2011.0,3.0,374.0,Global multimedia content platform,Media|Analytics,Operations,Amit Singh,57.0,-3.0,1.0,4/1/2011,8/1/2010,60000.0,United States,North America,1.0,0.0,0,8,3,57.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,Service,1.0,Public,0.0,Unstructured,0.0,Platform,Global,Linear,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Online,B2C,0.0,3.0,1.0,2.0,Masters,21.0,"finance, startegy and enterpreneurship",1.0,1.0,Tier_1,500.0,1.0,1.0,0.0,0.0,3.0,439.0,1.0,25.0,1.0,2.0,1.0,0.0,1.0,3.0,1.0,0.0,0,0.0,No,No,Low,2518863.0,0.0,0.0,1.0,2.0,3.0,3.0,28.5,0.06,Not Applicable,10.0,12.0,Plateau,0 to 2,16.66666667,0.0,0.0,5.555555556,16.66666667,5.555555556,38.88888889,0.0,0.0,16.66666667,0.0,0.0,0.0,0.0,2.0
43,1,2008.0,6.0,40.0,Smart Suggestions for Sales Reps,Media|Analytics,Sales,Starfish Ventures,12.0,0.0,1.0,1/1/2008,7/8/2013,2517424.0,United States,North America,0.0,0.0,3,0,6,50.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Product,1.0,Private,1.0,Structured,1.0,Cloud,global,Non-Linear,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Online,B2B,1.0,3.0,1.0,3.0,Masters,21.0,Business management,1.0,1.0,Tier_1,500.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,2.0,3.0,1.0,0.0,2.0,1.0,0.0,0.0,0,1.0,No,No,Low,2607547.0,0.0,1.0,0.0,4.0,3.0,0.0,10.0,2.517424,Yes,36.0,4.0,Trigger,5 to 10,6.25,0.0,0.0,6.25,6.25,0.0,18.75,6.25,0.0,0.0,0.0,0.0,0.0,6.25,9.0
